YEAR;MO;DY;QV2M;PRECTOTCORR;T2M;T2MDEW;T2MWET;TS;T2M_RANGE;T2M_MAX;T2M_MIN;PS;WS10M;WS10M_MAX;WS10M_MIN;WS10M_RANGE;WS50M;WS50M_MAX;WS50M_MIN;WS50M_RANGE
1991;4;17;14.28;0.0;31.4;18.97;25.19;33.26;8.33;35.86;27.53;96.34;4.68;8.11;3.12;4.99;5.92;9.66;3.48;6.17
1991;4;18;13.67;0.0;32.51;18.26;25.39;35.02;11.94;38.51;26.58;96.38;3.34;6.68;1.07;5.61;4.44;7.56;1.32;6.23
1991;4;19;13.43;0.0;32.99;18.02;25.51;35.31;10.17;37.77;27.6;96.44;3.67;5.0;2.76;2.24;5.1;7.0;2.72;4.28
1991;4;20;12.76;0.0;34.23;16.9;25.57;37.15;14.6;41.76;27.15;96.39;2.83;6.12;0.34;5.78;3.65;7.09;0.66;6.43
1991;4;21;12.94;3.02;34.12;17.23;25.67;36.4;12.58;40.84;28.26;96.31;3.59;6.51;1.25;5.26;4.62;7.95;1.87;6.08
1991;4;22;15.32;2.69;31.67;20.04;25.85;33.41;10.91;37.77;26.87;96.43;6.13;9.37;4.51;4.86;7.73;11.09;5.59;5.51
1991;4;23;16.05;3.4;31.74;20.83;26.29;33.62;11.22;37.99;26.77;96.52;4.83;7.12;3.75;3.37;6.17;8.26;4.09;4.16
1991;4;24;17.46;4.78;29.21;22.22;25.72;29.94;4.99;31.95;26.96;96.59;4.79;6.91;3.16;3.76;6.14;8.08;5.09;2.98
1991;4;25;17.52;4.25;28.05;22.3;25.18;28.58;5.5;31.19;25.69;96.48;4.0;6.77;1.82;4.96;5.26;7.98;3.35;4.63
1991;4;26;17.09;2.49;28.58;21.85;25.22;29.14;7.91;32.4;24.49;96.5;3.17;5.34;0.86;4.48;4.38;6.78;1.32;5.46
1991;4;27;16.6;2.97;28.4;21.4;24.9;28.8;7.13;32.01;24.87;96.57;2.72;4.91;1.27;3.63;3.71;5.57;2.3;3.27
1991;4;28;15.62;1.23;30.69;20.37;25.54;32.58;11.88;36.64;24.76;96.47;2.05;4.45;0.88;3.58;2.97;5.23;1.04;4.19
1991;4;29;15.93;5.5;32.05;20.61;26.33;34.03;13.57;38.86;25.3;96.34;2.31;4.97;0.43;4.54;3.44;5.57;0.36;5.21
1991;4;30;17.76;14.84;28.2;22.5;25.35;28.76;6.15;31.89;25.73;96.43;3.78;5.48;1.83;3.65;5.28;6.02;2.72;3.3
1991;5;1;16.91;1.33;28.75;21.69;25.22;29.45;8.71;33.51;24.8;96.47;2.98;5.95;0.39;5.56;3.91;6.98;0.53;6.45
1991;5;2;17.09;7.22;27.75;21.91;24.83;28.12;5.2;30.33;25.14;96.65;2.26;5.31;0.19;5.12;3.08;6.99;0.37;6.62
1991;5;3;16.42;3.87;28.79;21.24;25.01;29.58;8.8;33.03;24.23;96.67;1.93;4.19;0.12;4.07;2.66;5.9;0.17;5.73
1991;5;4;16.36;4.17;30.41;21.15;25.79;31.62;11.29;35.99;24.7;96.65;2.05;3.12;0.54;2.58;3.15;5.31;0.76;4.55
1991;5;5;16.36;2.59;30.36;21.17;25.76;31.64;11.12;37.09;25.98;96.59;3.2;4.41;1.58;2.84;4.8;7.36;1.96;5.4
1991;5;6;16.78;1.54;30.89;21.6;26.24;32.51;12.33;37.6;25.27;96.49;4.55;5.95;2.68;3.27;5.96;8.05;2.67;5.38
1991;5;7;17.52;4.82;29.41;22.3;25.86;30.46;9.22;34.91;25.69;96.48;5.87;7.85;4.3;3.55;7.52;9.16;5.59;3.56
1991;5;8;17.15;2.12;29.95;21.9;25.93;31.48;12.09;36.41;24.32;96.48;4.76;8.14;2.66;5.48;6.33;9.55;3.67;5.88
1991;5;9;16.85;1.51;30.76;21.65;26.2;32.55;11.59;36.8;25.21;96.56;3.12;5.12;1.88;3.26;4.75;7.09;1.76;5.34
1991;5;10;16.36;1.68;31.13;21.18;26.15;32.83;11.99;37.3;25.3;96.54;3.05;3.74;2.4;1.34;4.68;6.91;2.91;4.01
1991;5;11;17.21;10.34;29.55;22.01;25.78;30.44;9.31;34.98;25.66;96.58;3.08;5.05;2.12;2.92;4.55;6.27;3.12;3.15
1991;5;12;16.48;4.29;29.08;21.26;25.17;30.39;10.43;34.6;24.17;96.6;3.0;4.59;1.71;2.88;4.32;5.41;2.27;3.14
1991;5;13;16.6;6.43;29.52;21.4;25.46;30.96;9.85;34.6;24.76;96.61;2.9;4.3;2.02;2.28;4.32;5.76;2.93;2.83
1991;5;14;17.33;11.95;29.51;22.1;25.8;30.44;10.28;35.24;24.96;96.59;2.35;3.04;1.21;1.83;3.76;5.86;1.16;4.7
1991;5;15;17.52;2.74;28.73;22.3;25.51;29.57;8.2;32.95;24.76;96.61;2.58;4.55;1.05;3.51;3.86;5.82;1.47;4.35
1991;5;16;16.78;0.39;29.97;21.58;25.77;30.92;9.86;34.71;24.85;96.65;1.9;3.14;0.38;2.76;2.57;4.36;0.54;3.82
1991;5;17;16.17;0.89;31.33;20.98;26.15;32.09;9.86;35.98;26.12;96.62;1.57;3.02;0.53;2.49;1.97;3.43;0.74;2.69
1991;5;18;16.24;2.4;30.79;21.04;25.91;32.44;10.84;36.33;25.49;96.59;2.67;4.88;1.39;3.48;3.63;7.06;1.62;5.45
1991;5;19;17.09;3.49;29.06;21.9;25.48;30.4;9.27;34.33;25.06;96.58;3.6;5.6;2.64;2.96;4.87;6.61;2.77;3.84
1991;5;20;16.42;2.35;29.05;21.22;25.13;29.92;9.38;33.98;24.6;96.61;3.05;4.61;2.26;2.35;4.7;5.85;3.17;2.68
1991;5;21;17.4;7.14;29.2;22.19;25.7;30.44;10.38;34.61;24.23;96.78;2.5;4.55;1.23;3.32;3.84;5.7;1.05;4.64
1991;5;22;16.3;4.04;29.83;21.12;25.48;31.05;10.2;35.31;25.11;96.79;2.5;4.31;1.26;3.06;3.68;5.02;2.05;2.97
1991;5;23;15.99;6.61;29.38;20.78;25.08;30.68;10.07;34.9;24.83;96.66;2.54;4.23;1.25;2.98;3.84;6.84;1.34;5.51
1991;5;24;17.21;9.82;27.19;22.01;24.6;27.9;6.63;30.53;23.9;96.59;3.31;4.28;1.98;2.3;4.98;6.59;4.02;2.58
1991;5;25;17.46;9.2;26.49;22.23;24.37;27.32;6.93;30.58;23.65;96.67;2.63;3.86;1.88;1.98;3.88;5.94;2.68;3.26
1991;5;26;17.15;5.49;26.33;21.97;24.15;26.99;6.8;30.09;23.3;96.78;3.94;5.6;2.32;3.29;5.62;6.62;4.8;1.81
1991;5;27;16.6;2.94;27.39;21.45;24.42;28.49;10.15;32.74;22.59;96.73;2.37;3.7;1.45;2.26;3.63;6.23;1.34;4.89
1991;5;28;17.4;7.86;26.87;22.21;24.54;27.51;7.41;30.78;23.37;96.7;2.99;5.38;1.73;3.65;4.39;6.14;2.79;3.34
1991;5;29;16.91;5.83;26.69;21.76;24.23;27.44;8.47;31.38;22.91;96.81;2.09;3.27;1.2;2.08;3.12;5.55;1.2;4.34
1991;5;30;16.42;3.96;27.9;21.28;24.59;28.88;10.95;33.59;22.64;96.81;2.4;3.08;1.45;1.62;3.74;5.34;1.38;3.96
1991;5;31;16.17;0.06;28.94;21.04;24.98;29.99;12.07;35.32;23.24;96.69;2.97;4.85;2.09;2.77;4.71;6.06;2.26;3.8
1991;6;1;16.36;0.0;29.61;21.16;25.38;30.73;12.66;36.26;23.6;96.61;2.95;4.08;1.98;2.1;4.71;6.92;2.98;3.95
1991;6;2;16.36;0.0;30.21;21.2;25.7;31.4;13.07;37.23;24.16;96.61;2.97;4.05;2.3;1.75;4.8;6.67;2.42;4.25
1991;6;3;16.17;0.0;30.77;20.99;25.88;32.01;13.38;37.69;24.32;96.53;2.62;4.52;1.23;3.29;4.13;6.54;1.26;5.27
1991;6;4;16.48;0.0;31.26;21.21;26.24;32.4;13.4;38.58;25.18;96.38;3.94;6.03;1.03;5.0;5.65;8.38;1.02;7.38
1991;6;5;17.09;1.43;28.99;21.89;25.44;29.93;10.64;35.13;24.48;96.56;5.75;7.47;4.87;2.61;7.4;8.89;5.49;3.4
1991;6;6;16.42;1.04;28.71;21.29;25.0;29.64;10.55;34.54;23.99;96.74;4.91;8.12;3.02;5.11;6.73;9.71;4.34;5.38
1991;6;7;16.6;1.26;28.33;21.44;24.89;29.09;8.3;32.74;24.44;96.81;3.81;6.43;2.37;4.06;5.48;7.59;3.05;4.55
1991;6;8;16.24;1.09;27.67;21.08;24.37;28.15;7.75;31.87;24.12;96.77;4.21;6.14;2.42;3.72;6.1;7.09;4.48;2.62
1991;6;9;16.11;0.09;29.61;20.94;25.27;30.91;13.56;36.58;23.01;96.66;3.81;6.81;1.16;5.66;5.55;7.98;1.11;6.88
1991;6;10;17.33;2.24;29.12;22.13;25.62;29.91;9.1;34.01;24.9;96.75;4.02;6.56;2.27;4.29;5.67;7.67;3.48;4.2
1991;6;11;17.09;2.79;29.09;21.94;25.51;29.99;10.28;34.74;24.46;96.75;3.45;4.66;2.65;2.02;5.3;6.17;4.01;2.16
1991;6;12;17.88;17.6;28.27;22.64;25.45;28.97;9.42;33.33;23.9;96.72;3.63;4.2;2.95;1.24;5.29;6.73;3.96;2.77
1991;6;13;17.88;13.33;26.45;22.69;24.57;26.65;6.16;30.05;23.9;96.76;4.27;6.71;2.38;4.34;6.15;8.05;4.61;3.45
1991;6;14;16.24;1.34;28.2;21.0;24.6;29.11;11.77;34.8;23.03;96.68;3.74;4.96;2.82;2.15;5.54;7.23;3.21;4.02
1991;6;15;16.97;4.34;27.58;21.78;24.68;28.32;9.35;32.51;23.15;96.76;3.3;5.26;1.84;3.42;4.8;6.66;2.93;3.74
1991;6;16;17.46;6.44;27.37;22.29;24.83;28.07;8.42;31.89;23.47;96.76;3.41;5.26;2.2;3.05;5.07;6.13;3.46;2.67
1991;6;17;17.4;4.3;26.7;22.22;24.46;27.46;7.24;30.7;23.46;96.85;2.41;2.82;1.83;1.0;3.58;5.02;2.38;2.64
1991;6;18;17.03;2.58;27.42;21.87;24.65;28.2;9.05;32.29;23.23;96.9;2.98;4.72;1.71;3.01;4.26;5.48;2.47;3.02
1991;6;19;16.66;1.66;26.94;21.55;24.25;27.55;8.95;31.35;22.4;96.94;2.34;3.65;0.96;2.69;3.36;5.66;1.46;4.2
1991;6;20;17.15;4.95;27.86;22.02;24.94;28.58;8.94;32.75;23.81;96.85;2.92;3.93;1.12;2.8;4.43;6.45;1.77;4.68
1991;6;21;16.66;2.88;27.97;21.52;24.75;28.61;11.13;34.08;22.94;96.78;2.85;3.54;1.82;1.73;4.65;6.52;1.8;4.72
1991;6;22;16.91;0.5;27.88;21.73;24.8;28.73;9.84;33.28;23.44;96.88;2.52;4.13;0.48;3.66;4.06;6.62;0.45;6.16
1991;6;23;16.85;3.52;27.33;21.69;24.51;27.82;9.38;32.48;23.11;96.9;3.0;4.1;2.28;1.83;4.8;6.46;3.12;3.34
1991;6;24;16.3;0.74;27.65;21.16;24.4;28.33;9.81;33.08;23.27;96.8;3.8;5.85;2.69;3.16;5.62;7.13;3.34;3.8
1991;6;25;15.99;1.61;27.7;20.85;24.28;28.34;9.9;33.33;23.44;96.79;2.93;3.66;2.25;1.41;4.74;6.52;2.27;4.26
1991;6;26;16.91;3.6;27.37;21.75;24.56;28.04;9.3;32.44;23.14;96.93;2.83;4.32;1.91;2.41;4.39;5.21;3.27;1.94
1991;6;27;17.09;5.94;26.65;21.95;24.3;27.01;6.55;30.58;24.01;96.89;2.56;5.02;0.85;4.16;3.81;6.2;1.32;4.88
1991;6;28;16.6;4.42;27.35;21.47;24.4;28.06;10.88;33.17;22.3;96.77;3.16;4.95;1.39;3.55;4.8;6.63;1.66;4.98
1991;6;29;17.09;2.84;27.25;21.9;24.57;28.0;10.31;32.91;22.6;96.73;3.45;4.59;2.94;1.65;5.03;6.09;3.2;2.88
1991;6;30;17.58;13.46;26.25;22.39;24.32;26.44;7.21;30.03;22.82;96.89;3.37;5.79;1.73;4.06;5.06;6.77;3.33;3.44
1991;7;1;17.27;8.63;25.24;22.12;23.68;25.34;5.6;28.27;22.67;96.96;3.05;6.57;1.25;5.33;4.63;7.84;1.51;6.33
1991;7;2;16.36;3.92;25.01;21.28;23.15;24.98;6.11;28.15;22.03;97.04;1.86;3.01;0.5;2.51;2.95;5.11;0.64;4.46
1991;7;3;16.42;10.19;26.48;21.23;23.85;26.8;10.46;31.6;21.14;96.91;2.85;5.15;1.2;3.95;4.45;6.28;1.52;4.77
1991;7;4;18.07;7.29;25.73;22.86;24.29;25.73;6.45;29.77;23.32;96.8;3.61;4.64;2.98;1.66;5.5;6.52;3.62;2.9
1991;7;5;17.58;2.77;25.66;22.41;24.04;25.91;7.48;29.93;22.44;96.78;4.07;6.52;2.12;4.41;5.99;7.9;4.64;3.25
1991;7;6;16.91;1.85;25.8;21.8;23.8;26.08;7.91;30.14;22.23;96.91;3.55;5.23;2.61;2.62;5.52;6.44;4.12;2.31
1991;7;7;16.91;1.91;26.15;21.78;23.96;26.58;7.98;30.62;22.63;96.87;2.7;4.77;1.7;3.08;4.09;5.67;1.68;3.99
1991;7;8;17.52;8.19;25.57;22.33;23.95;25.87;6.49;29.07;22.58;96.86;2.24;2.85;1.35;1.5;3.55;5.38;2.27;3.11
1991;7;9;16.91;6.04;25.18;21.77;23.48;25.73;7.09;29.01;21.93;96.95;2.35;4.08;1.27;2.8;3.43;5.35;2.25;3.09
1991;7;10;16.85;3.59;25.51;21.69;23.6;26.03;8.71;30.33;21.62;96.89;3.12;5.21;1.33;3.89;4.63;6.12;2.28;3.84
1991;7;11;16.97;3.22;25.76;21.81;23.79;26.12;8.9;30.44;21.54;96.84;2.7;3.95;1.6;2.34;4.28;5.91;2.73;3.17
1991;7;12;16.91;5.24;26.29;21.76;24.02;26.71;9.55;31.24;21.68;96.77;2.55;3.8;1.7;2.1;3.91;5.17;2.62;2.55
1991;7;13;16.85;8.45;25.47;21.73;23.6;25.9;7.7;29.7;22.01;96.83;2.55;4.23;1.68;2.55;3.95;5.19;1.88;3.31
1991;7;14;17.15;9.07;25.72;21.98;23.85;26.25;8.13;29.9;21.76;96.87;2.13;2.98;0.8;2.16;3.49;6.04;0.81;5.23
1991;7;15;16.91;1.81;25.2;21.82;23.51;25.57;7.2;29.47;22.27;97.01;4.24;6.66;2.31;4.35;6.22;8.1;4.96;3.14
1991;7;16;17.21;1.55;24.44;22.12;23.28;24.67;5.51;27.74;22.23;97.07;2.4;3.67;1.29;2.38;3.78;4.8;2.88;1.91
1991;7;17;16.72;2.54;25.76;21.61;23.69;26.32;9.57;30.98;21.4;96.9;2.55;3.2;2.04;1.15;4.16;5.86;2.66;3.19
1991;7;18;17.52;4.97;25.61;22.33;23.97;26.09;8.29;29.98;21.69;96.85;2.74;4.12;1.2;2.91;4.13;4.98;2.38;2.6
1991;7;19;16.78;3.88;24.02;21.69;22.86;24.17;5.84;27.47;21.63;96.95;3.1;4.98;1.15;3.84;4.58;5.97;2.3;3.67
1991;7;20;16.6;4.56;24.78;21.5;23.14;25.29;8.97;29.48;20.51;97.02;3.69;5.4;2.12;3.27;5.61;7.52;4.32;3.19
1991;7;21;16.72;6.61;24.0;21.61;22.8;23.96;5.58;27.14;21.56;97.04;3.71;6.41;1.91;4.5;5.67;7.84;3.84;3.99
1991;7;22;16.66;4.9;24.91;21.57;23.24;25.19;7.67;28.77;21.1;96.98;2.4;3.82;1.31;2.51;3.55;4.6;2.2;2.4
1991;7;23;16.6;2.76;25.53;21.46;23.5;26.12;8.99;30.16;21.17;96.92;2.25;3.52;1.67;1.84;3.52;5.59;2.0;3.59
1991;7;24;17.15;4.33;25.65;21.99;23.83;26.0;8.53;30.08;21.55;96.83;2.73;4.09;2.02;2.07;4.49;5.81;2.9;2.91
1991;7;25;17.76;16.4;24.6;22.57;23.58;24.44;4.38;27.03;22.65;96.92;2.12;4.15;0.27;3.88;3.22;5.23;0.39;4.84
1991;7;26;16.91;17.45;23.78;21.8;22.79;23.82;6.73;27.94;21.2;97.05;3.56;6.12;1.01;5.1;5.27;7.88;1.77;6.12
1991;7;27;16.24;3.66;24.37;21.12;22.75;24.62;9.34;29.45;20.11;97.12;3.73;6.66;2.35;4.31;5.82;8.07;4.85;3.22
1991;7;28;16.97;4.59;25.26;21.84;23.55;25.58;9.88;30.25;20.37;96.93;2.65;4.25;1.67;2.58;4.23;5.78;2.78;3.0
1991;7;29;17.52;15.87;24.55;22.36;23.45;24.43;6.45;28.06;21.62;96.99;2.57;3.88;1.54;2.34;4.02;4.62;2.72;1.91
1991;7;30;16.36;5.71;24.87;21.25;23.05;24.77;7.64;28.64;21.0;96.99;1.51;2.97;0.52;2.45;2.08;3.45;0.48;2.97
1991;7;31;16.66;8.13;25.27;21.53;23.4;25.59;8.81;29.51;20.7;96.89;1.83;2.68;1.16;1.53;2.91;5.32;1.42;3.91
1991;8;1;17.46;5.93;24.72;22.26;23.49;24.79;6.81;28.47;21.65;96.79;3.53;6.16;1.78;4.38;5.41;7.57;3.45;4.13
1991;8;2;17.21;7.74;24.09;22.05;23.07;24.06;5.19;27.08;21.9;96.74;3.41;4.92;1.86;3.06;5.24;6.95;3.54;3.42
1991;8;3;17.33;14.2;24.52;22.14;23.33;24.7;6.76;28.51;21.76;96.84;2.95;5.05;1.66;3.39;4.59;6.36;3.16;3.2
1991;8;4;16.6;10.06;24.28;21.48;22.87;24.32;5.94;27.51;21.57;96.87;1.64;2.79;0.27;2.52;2.53;4.41;0.43;3.98
1991;8;5;16.6;7.82;23.96;21.49;22.73;24.05;6.27;27.4;21.12;96.91;2.3;3.48;0.16;3.31;3.38;5.77;0.25;5.52
1991;8;6;16.36;7.63;23.37;21.28;22.33;23.5;6.8;27.3;20.48;96.96;3.28;5.54;2.06;3.48;5.19;6.56;3.7;2.85
1991;8;7;16.72;10.18;23.76;21.57;22.67;23.94;6.5;27.26;20.76;96.87;2.77;5.01;1.54;3.48;4.32;6.05;3.25;2.79
1991;8;8;17.58;8.31;24.4;22.37;23.38;24.57;6.42;28.32;21.9;96.83;3.95;5.84;2.04;3.8;5.88;7.15;4.56;2.58
1991;8;9;16.78;6.5;24.56;21.65;23.1;24.22;6.41;27.65;21.25;96.9;2.43;4.38;0.81;3.57;3.59;5.33;1.16;4.17
1991;8;10;17.03;2.54;24.7;21.9;23.3;24.77;6.77;28.31;21.54;96.91;2.16;3.27;1.19;2.08;3.45;4.8;1.47;3.33
1991;8;11;17.33;12.86;25.31;22.15;23.73;25.53;8.25;29.26;21.01;96.95;1.64;2.16;1.3;0.86;2.42;3.71;1.67;2.03
1991;8;12;17.64;12.79;24.48;22.5;23.49;24.34;5.3;27.53;22.23;97.01;2.68;4.57;1.54;3.03;4.12;5.62;2.68;2.93
1991;8;13;16.6;12.33;23.84;21.53;22.69;23.8;6.15;27.52;21.37;97.06;2.66;4.38;1.74;2.64;4.15;5.73;3.4;2.34
1991;8;14;16.78;7.87;25.28;21.68;23.48;25.11;8.7;29.14;20.44;97.01;1.9;3.49;0.09;3.4;2.6;4.03;0.12;3.91
1991;8;15;17.21;3.02;26.44;22.12;24.27;26.54;8.29;30.7;22.41;97.08;1.16;2.89;0.1;2.79;1.8;5.34;0.07;5.27
1991;8;16;17.46;17.28;24.12;22.3;23.21;24.22;5.07;26.92;21.85;97.01;1.84;3.24;0.11;3.13;3.07;5.66;0.34;5.31
1991;8;17;17.21;8.44;24.63;22.06;23.35;24.71;7.32;28.3;20.99;97.01;2.33;4.4;1.12;3.27;3.32;5.2;1.75;3.45
1991;8;18;17.52;26.51;24.3;22.41;23.35;24.12;4.9;26.94;22.05;97.09;1.47;2.23;1.06;1.17;2.3;3.88;1.1;2.78
1991;8;19;17.33;6.67;24.02;22.18;23.1;23.94;6.44;27.61;21.18;97.07;2.38;3.51;1.59;1.92;3.79;4.45;2.9;1.55
1991;8;20;17.09;10.13;23.94;22.0;22.97;23.99;6.57;27.55;20.98;97.04;2.68;4.12;1.48;2.64;4.23;5.27;2.58;2.69
1991;8;21;16.05;7.43;23.31;20.96;22.13;23.24;5.95;26.73;20.78;97.14;2.66;4.92;0.63;4.29;3.81;5.89;0.96;4.92
1991;8;22;16.42;5.92;23.65;21.31;22.48;23.69;6.93;27.49;20.56;97.12;2.4;3.47;1.71;1.77;3.87;4.87;2.41;2.47
1991;8;23;17.03;5.27;24.62;21.89;23.26;24.66;7.62;28.56;20.94;97.09;2.4;3.4;1.59;1.81;3.62;4.27;2.81;1.45
1991;8;24;17.76;4.02;25.23;22.6;23.92;25.3;8.18;29.64;21.45;97.06;2.41;3.19;1.92;1.26;3.95;5.09;2.8;2.3
1991;8;25;17.03;5.95;24.13;21.93;23.03;24.19;6.58;27.86;21.28;96.97;2.7;4.57;1.54;3.03;4.29;5.35;3.05;2.3
1991;8;26;16.24;6.04;24.1;21.15;22.62;24.14;6.72;27.97;21.25;97.03;2.15;4.1;1.09;3.02;3.45;4.94;1.64;3.3
1991;8;27;16.36;1.11;23.55;21.29;22.42;23.4;5.27;26.26;21.0;97.17;2.06;3.17;0.66;2.52;3.14;5.23;0.96;4.27
1991;8;28;16.54;9.21;24.45;21.44;22.95;24.05;6.9;27.68;20.77;97.12;1.36;2.33;0.67;1.66;1.84;2.87;0.91;1.95
1991;8;29;16.85;4.48;23.87;21.73;22.8;23.92;6.78;27.62;20.83;97.05;3.55;5.25;1.27;3.98;5.36;6.37;1.94;4.43
1991;8;30;16.6;2.83;23.61;21.54;22.58;23.2;4.73;26.16;21.43;97.07;3.11;5.37;0.38;4.99;4.47;6.75;0.52;6.22
1991;8;31;16.91;4.83;25.28;21.8;23.54;25.09;8.72;30.01;21.3;96.95;2.02;3.27;0.69;2.58;3.03;4.66;1.05;3.6
1991;9;1;17.09;2.59;24.8;21.94;23.37;24.65;7.87;29.41;21.55;97.0;1.8;3.27;0.42;2.85;3.01;4.97;0.98;3.98
1991;9;2;14.89;2.91;25.12;19.72;22.42;24.33;8.35;29.55;21.19;97.06;1.23;2.48;0.13;2.35;1.78;3.26;0.38;2.88
1991;9;3;16.36;9.4;25.82;21.2;23.51;25.19;9.98;30.24;20.26;96.96;1.42;2.98;0.32;2.66;1.83;3.45;0.41;3.04
1991;9;4;17.4;5.1;25.4;22.21;23.8;25.01;7.6;29.17;21.56;96.89;2.38;4.8;0.98;3.82;3.29;5.73;1.48;4.25
1991;9;5;17.21;9.35;24.58;22.1;23.34;24.56;7.27;28.6;21.33;97.11;2.54;3.43;1.7;1.73;4.3;5.58;3.23;2.35
1991;9;6;17.46;4.6;25.2;22.3;23.75;25.13;8.47;29.4;20.94;97.17;2.26;3.93;1.17;2.76;3.38;5.03;1.81;3.21
1991;9;7;17.64;5.45;25.53;22.5;24.01;25.01;5.94;28.87;22.94;97.15;1.69;3.06;0.8;2.26;2.52;5.32;1.28;4.04
1991;9;8;18.07;2.66;24.82;22.87;23.84;24.68;6.11;28.27;22.16;96.99;2.87;3.88;1.48;2.41;4.62;6.27;2.55;3.73
1991;9;9;17.88;1.55;25.37;22.7;24.04;25.29;7.56;29.47;21.9;97.01;2.68;4.04;1.57;2.47;4.16;5.98;2.71;3.27
1991;9;10;17.15;1.63;26.22;22.05;24.14;25.99;9.44;30.78;21.34;97.04;1.77;2.57;1.02;1.55;2.59;4.16;1.54;2.62
1991;9;11;17.64;2.26;26.51;22.44;24.48;26.19;8.45;30.8;22.34;97.01;1.43;2.38;0.47;1.91;2.05;4.25;0.47;3.78
1991;9;12;18.19;3.06;25.82;22.98;24.4;25.58;7.09;29.43;22.34;96.92;2.17;4.02;0.93;3.09;3.3;5.09;1.35;3.74
1991;9;13;17.88;1.23;25.78;22.69;24.23;25.33;6.34;29.3;22.97;96.87;1.84;2.91;0.83;2.08;2.66;4.17;1.2;2.97
1991;9;14;17.4;3.48;25.43;22.19;23.81;25.36;9.49;30.2;20.71;96.81;2.4;3.73;1.56;2.17;3.66;4.64;2.55;2.09
1991;9;15;17.7;3.4;25.19;22.51;23.85;25.15;7.92;29.22;21.3;96.77;2.57;3.91;1.84;2.07;4.02;4.58;3.01;1.57
1991;9;16;17.03;3.93;24.44;21.91;23.18;23.93;4.46;26.96;22.51;96.89;1.47;2.98;0.3;2.68;2.12;3.6;0.47;3.13
1991;9;17;16.66;1.95;25.98;21.48;23.73;25.58;7.97;30.05;22.08;96.89;1.58;3.02;0.56;2.45;2.14;3.72;0.74;2.98
1991;9;18;17.58;5.5;25.84;22.37;24.11;25.7;8.7;30.51;21.82;96.82;2.12;3.58;0.3;3.27;3.82;6.16;0.4;5.76
1991;9;19;18.13;1.72;25.55;22.89;24.22;25.46;7.45;29.76;22.33;96.76;2.09;3.08;0.93;2.15;3.68;6.2;0.96;5.23
1991;9;20;17.94;9.61;25.41;22.71;24.06;25.35;7.41;29.31;21.9;96.82;2.03;3.05;1.22;1.83;3.21;5.12;1.63;3.48
1991;9;21;18.19;1.81;25.65;22.97;24.3;25.65;8.01;30.01;22.01;96.83;2.48;3.8;1.55;2.26;3.78;4.68;2.63;2.05
1991;9;22;17.33;6.82;25.58;22.16;23.87;25.05;6.27;29.01;22.73;96.92;1.72;3.03;0.26;2.77;2.37;3.5;0.34;3.16
1991;9;23;16.54;1.29;26.38;21.37;23.87;26.05;9.63;31.24;21.61;96.84;1.5;2.36;0.8;1.56;2.2;4.57;1.18;3.39
1991;9;24;17.52;1.79;26.19;22.26;24.23;26.22;10.02;31.4;21.37;96.7;2.46;3.84;1.08;2.77;4.26;6.34;1.14;5.2
1991;9;25;18.19;0.82;25.44;22.92;24.18;25.28;6.81;29.2;22.39;96.68;2.18;3.51;0.55;2.95;3.88;6.14;0.45;5.69
1991;9;26;17.7;1.31;25.49;22.52;24.01;25.23;6.83;29.22;22.39;96.78;1.58;2.24;0.53;1.71;2.77;4.83;0.46;4.37
1991;9;27;17.03;0.83;26.33;21.89;24.11;26.21;8.7;31.11;22.41;96.81;1.6;2.08;0.96;1.12;2.47;3.86;1.07;2.79
1991;9;28;17.46;4.9;26.12;22.27;24.19;26.17;10.23;31.26;21.02;96.78;2.13;3.4;1.22;2.17;3.4;4.95;1.63;3.31
1991;9;29;18.25;6.46;25.2;23.01;24.11;25.0;5.67;28.26;22.58;96.77;2.21;3.52;1.04;2.48;3.45;5.15;1.66;3.48
1991;9;30;18.13;12.32;26.02;22.87;24.44;25.9;8.2;30.24;22.04;96.75;1.65;2.63;0.82;1.8;2.48;4.63;1.26;3.38
1991;10;1;17.94;5.28;25.33;22.69;24.01;25.25;6.55;29.22;22.66;96.73;2.3;3.36;1.09;2.27;3.77;5.4;1.77;3.62
1991;10;2;16.85;8.32;25.46;21.7;23.58;25.22;7.55;29.22;21.66;96.73;2.08;3.91;0.53;3.38;3.18;5.37;0.78;4.59
1991;10;3;16.91;5.26;25.51;21.73;23.62;25.49;8.66;30.47;21.82;96.74;2.2;3.01;1.59;1.42;3.53;6.34;1.92;4.41
1991;10;4;16.85;2.6;25.07;21.67;23.37;25.25;9.69;30.43;20.74;96.69;2.49;3.88;1.54;2.34;4.06;5.84;1.68;4.16
1991;10;5;16.72;1.89;26.18;21.52;23.85;26.27;10.82;32.01;21.19;96.61;2.13;3.33;0.45;2.88;3.65;5.55;0.25;5.3
1991;10;6;16.78;2.13;26.6;21.59;24.1;26.3;9.95;31.31;21.36;96.67;1.69;2.92;0.63;2.29;2.62;4.7;0.89;3.82
1991;10;7;17.33;3.55;26.06;22.14;24.1;25.9;8.62;30.48;21.85;96.76;1.84;2.61;0.87;1.73;3.21;5.84;1.19;4.66
1991;10;8;17.7;0.11;25.56;22.48;24.02;25.63;7.41;29.75;22.34;96.84;2.43;3.05;1.77;1.28;4.27;6.23;2.19;4.05
