YEAR;MO;DY;QV2M;PRECTOTCORR;T2M;T2MDEW;T2MWET;TS;T2M_RANGE;T2M_MAX;T2M_MIN;PS;WS10M;WS10M_MAX;WS10M_MIN;WS10M_RANGE;WS50M;WS50M_MAX;WS50M_MIN;WS50M_RANGE
1995;7;24;14.34;7.06;20.44;17.95;19.19;20.22;7.41;24.23;16.83;90.16;1.66;2.55;0.74;1.81;2.39;3.07;1.06;2.01
1995;7;25;15.14;10.45;20.78;18.79;19.79;20.62;6.97;24.58;17.62;90.01;1.7;3.05;0.3;2.75;2.55;3.87;0.7;3.16
1995;7;26;15.08;10.06;19.7;18.74;19.22;19.46;3.91;21.99;18.08;89.98;1.91;3.64;0.01;3.63;2.98;4.59;0.15;4.45
1995;7;27;15.08;13.05;20.53;18.71;19.62;20.65;6.68;24.27;17.59;90.01;2.16;3.59;0.79;2.8;3.27;4.36;1.27;3.09
1995;7;28;14.71;10.34;20.12;18.33;19.23;19.89;5.38;22.98;17.6;90.03;1.29;2.05;0.51;1.55;2.12;4.01;0.7;3.31
1995;7;29;15.14;7.05;21.23;18.76;19.99;21.37;8.16;25.65;17.5;89.92;0.73;1.22;0.23;0.99;1.15;2.23;0.17;2.06
1995;7;30;15.38;3.13;21.01;19.02;20.01;20.99;5.38;23.96;18.58;89.82;2.98;5.69;1.47;4.22;4.34;7.22;2.48;4.75
1995;7;31;15.08;3.29;20.09;18.74;19.42;19.87;4.88;22.93;18.05;89.9;2.42;4.26;1.29;2.97;3.73;5.42;2.13;3.29
1995;8;1;14.53;1.1;20.98;18.18;19.58;21.03;8.12;25.55;17.43;90.01;2.02;3.38;1.02;2.35;2.83;4.12;1.73;2.39
1995;8;2;14.65;3.54;22.42;18.28;20.35;22.25;10.03;27.0;16.97;90.08;1.16;1.69;0.52;1.17;1.52;1.95;0.76;1.19
1995;8;3;15.44;6.27;20.74;19.12;19.94;20.41;4.3;23.02;18.72;89.97;1.88;4.64;0.31;4.33;2.84;5.95;0.4;5.55
1995;8;4;15.14;8.79;19.73;18.8;19.26;19.68;3.59;21.83;18.25;89.87;2.37;3.68;1.44;2.24;3.88;4.77;2.99;1.78
1995;8;5;14.65;4.95;20.69;18.33;19.51;20.8;6.85;24.6;17.75;90.08;3.35;5.25;1.05;4.21;4.91;6.72;1.61;5.12
1995;8;6;14.59;2.98;20.34;18.25;19.3;20.46;6.55;24.15;17.6;90.11;1.64;2.59;1.26;1.33;2.46;3.07;1.84;1.23
1995;8;7;15.2;10.39;20.64;18.86;19.75;20.65;6.77;24.73;17.97;90.04;2.59;4.56;0.68;3.88;3.77;5.93;1.0;4.92
1995;8;8;14.59;2.27;20.81;18.27;19.55;21.22;8.4;25.5;17.1;90.09;2.93;5.37;1.56;3.8;4.56;6.67;3.62;3.05
1995;8;9;14.83;8.09;20.48;18.52;19.5;20.73;5.66;23.69;18.02;90.11;1.48;3.12;0.31;2.8;2.53;4.57;0.41;4.15
1995;8;10;14.77;2.2;21.12;18.46;19.79;21.57;8.35;25.58;17.23;90.05;2.45;4.08;1.3;2.79;3.87;5.05;2.78;2.27
1995;8;11;14.89;8.4;20.69;18.56;19.62;20.75;6.05;24.26;18.2;90.13;2.84;4.94;1.52;3.42;4.33;6.22;2.53;3.68
1995;8;12;14.89;3.35;21.0;18.55;19.77;21.1;7.71;24.79;17.08;90.11;1.58;2.73;0.4;2.34;2.3;3.27;0.63;2.64
1995;8;13;14.59;0.44;21.46;18.23;19.85;21.77;8.89;26.3;17.4;90.0;2.18;3.51;1.06;2.44;3.36;4.34;2.09;2.25
1995;8;14;15.38;18.24;20.32;19.06;19.69;20.42;4.95;22.7;17.76;90.0;1.67;2.24;1.03;1.21;2.79;3.85;1.9;1.95
1995;8;15;15.56;12.65;21.96;19.25;20.6;22.48;8.66;26.46;17.8;90.07;1.41;2.25;0.39;1.86;2.23;3.23;0.46;2.77
1995;8;16;15.38;6.31;21.32;19.09;20.2;21.31;5.98;24.77;18.8;90.1;1.04;2.69;0.22;2.47;1.45;2.98;0.11;2.87
1995;8;17;14.22;14.59;20.23;17.86;19.05;20.37;5.63;23.31;17.68;90.06;1.81;3.23;1.32;1.91;2.9;4.25;1.68;2.57
1995;8;18;14.89;8.5;21.4;18.56;19.98;21.49;8.03;25.65;17.62;90.09;1.56;2.79;0.18;2.61;2.27;3.3;0.24;3.05
1995;8;19;15.38;2.78;21.73;19.11;20.41;21.62;7.0;25.84;18.84;90.16;0.88;1.76;0.37;1.39;1.28;2.34;0.5;1.84
1995;8;20;15.38;3.49;20.97;19.11;20.04;21.03;5.62;24.24;18.62;90.23;1.86;4.05;0.15;3.9;2.74;5.12;0.48;4.65
1995;8;21;14.89;3.1;21.73;18.61;20.17;21.9;7.72;25.89;18.17;90.28;1.36;2.2;0.49;1.7;1.84;2.73;0.72;2.02
1995;8;22;15.26;5.11;22.24;18.94;20.59;22.55;8.84;26.48;17.64;90.14;1.05;2.06;0.27;1.8;1.63;3.14;0.43;2.71
1995;8;23;15.5;11.73;21.62;19.19;20.4;21.73;5.98;24.85;18.87;90.09;1.73;2.4;1.3;1.09;2.7;4.48;1.9;2.57
1995;8;24;15.14;7.14;20.83;18.8;19.82;20.61;5.36;23.86;18.5;90.07;1.14;1.83;0.36;1.47;1.7;3.07;0.54;2.53
1995;8;25;15.14;11.53;20.97;18.83;19.9;21.01;7.2;24.83;17.63;90.18;1.96;3.22;0.83;2.39;2.95;3.91;1.26;2.66
1995;8;26;14.71;5.96;22.4;18.37;20.38;22.35;8.91;27.21;18.3;90.21;1.06;1.55;0.14;1.41;1.43;2.77;0.21;2.55
1995;8;27;15.26;12.43;21.6;18.96;20.28;22.01;9.31;26.48;17.16;90.16;2.23;3.48;1.57;1.91;3.47;4.82;2.84;1.98
1995;8;28;15.5;12.0;20.73;19.21;19.98;20.82;4.88;23.74;18.87;90.24;2.1;3.53;0.27;3.26;3.25;5.16;0.52;4.63
1995;8;29;14.47;3.82;21.68;18.12;19.9;21.89;9.39;26.8;17.41;90.25;1.7;2.59;0.35;2.24;2.72;4.48;0.87;3.61
1995;8;30;14.65;2.77;21.73;18.29;20.01;22.11;10.59;27.24;16.65;90.21;1.8;2.87;1.08;1.79;2.59;3.35;1.48;1.87
1995;8;31;15.56;9.27;21.12;19.3;20.21;21.07;6.28;25.06;18.79;90.15;1.63;3.12;0.62;2.5;2.43;4.62;0.91;3.72
1995;9;1;14.71;6.45;20.82;18.39;19.61;20.73;6.0;24.26;18.26;90.18;2.1;3.03;0.15;2.88;3.2;5.16;0.2;4.96
1995;9;2;14.89;13.06;21.48;18.59;20.04;21.51;7.63;25.62;17.98;90.28;1.49;2.77;0.3;2.47;2.06;3.19;0.42;2.77
1995;9;3;14.16;6.38;20.51;17.82;19.17;20.38;6.57;24.12;17.55;90.31;2.23;3.06;1.46;1.61;3.41;4.16;2.26;1.91
1995;9;4;14.1;1.87;21.76;17.66;19.71;22.04;11.76;27.49;15.73;90.17;1.3;2.32;0.36;1.96;1.98;3.72;0.37;3.35
1995;9;5;15.5;14.27;21.62;19.23;20.43;21.59;6.64;25.35;18.71;90.11;1.48;2.59;0.23;2.37;2.18;3.21;0.29;2.92
1995;9;6;15.32;7.51;20.76;19.01;19.89;20.8;5.51;24.05;18.54;90.11;2.35;4.77;0.48;4.29;3.41;5.94;0.97;4.98
1995;9;7;15.2;10.16;21.05;18.9;19.97;21.44;7.92;25.6;17.68;90.03;2.08;2.97;1.51;1.46;3.33;3.73;2.89;0.84
1995;9;8;14.89;2.67;20.78;18.6;19.69;21.08;6.83;25.08;18.25;90.12;2.79;4.23;1.64;2.59;4.2;5.19;2.96;2.22
1995;9;9;15.38;4.81;21.87;19.08;20.48;22.45;9.92;26.98;17.05;90.14;1.8;2.41;1.16;1.25;2.7;3.16;2.21;0.95
1995;9;10;14.77;5.2;21.34;18.47;19.9;21.33;6.7;25.41;18.72;90.12;1.83;2.68;1.27;1.41;2.96;4.66;2.05;2.61
1995;9;11;14.77;14.79;20.61;18.4;19.51;20.8;6.19;24.21;18.02;90.07;1.07;2.2;0.05;2.15;1.63;2.76;0.02;2.74
1995;9;12;14.65;9.46;20.02;18.32;19.17;19.9;4.6;22.69;18.09;90.07;1.65;3.55;0.51;3.05;2.26;4.29;0.77;3.52
1995;9;13;14.53;22.06;20.76;18.19;19.48;21.19;8.7;25.52;16.82;90.16;1.64;2.31;0.87;1.45;2.58;4.49;1.25;3.24
1995;9;14;14.53;16.42;21.05;18.19;19.62;21.08;8.97;26.44;17.47;90.2;2.16;3.04;1.49;1.55;3.52;4.52;2.68;1.84
1995;9;15;14.89;27.03;21.93;18.57;20.25;22.49;10.38;27.12;16.73;90.14;0.92;1.62;0.31;1.31;1.46;3.08;0.38;2.7
1995;9;16;15.69;22.57;21.26;19.43;20.34;21.09;4.59;24.05;19.45;90.18;2.59;5.63;0.54;5.1;3.8;7.4;0.88;6.52
1995;9;17;14.22;7.97;20.87;17.87;19.37;20.94;7.01;24.81;17.8;90.34;1.13;2.01;0.07;1.94;1.8;3.45;0.16;3.29
1995;9;18;14.77;11.39;20.8;18.46;19.63;20.98;8.51;25.45;16.94;90.29;2.59;4.19;1.77;2.41;4.19;5.27;3.72;1.55
1995;9;19;14.4;1.94;21.11;18.03;19.57;21.36;8.84;26.11;17.27;90.22;2.42;3.73;1.52;2.22;3.84;4.8;2.35;2.45
1995;9;20;14.65;2.49;22.11;18.26;20.19;22.34;10.96;27.33;16.37;90.12;1.45;2.21;1.01;1.2;2.01;2.55;0.98;1.58
1995;9;21;14.89;8.23;22.01;18.58;20.3;21.82;7.42;25.98;18.56;90.18;1.35;2.09;0.14;1.95;2.16;4.59;0.19;4.41
1995;9;22;14.95;2.83;21.79;18.63;20.21;22.12;9.91;26.93;17.01;90.2;1.96;3.05;1.23;1.8;3.14;4.7;2.06;2.64
1995;9;23;15.81;18.15;22.15;19.53;20.84;22.45;7.56;26.16;18.6;90.19;1.38;2.46;0.46;2.0;2.06;2.98;0.55;2.42
1995;9;24;15.81;10.11;22.05;19.51;20.78;22.54;8.23;26.73;18.5;90.14;1.12;1.84;0.41;1.44;1.76;2.79;0.8;2.0
1995;9;25;15.2;11.53;21.22;18.91;20.06;21.35;5.9;24.91;19.01;90.16;1.33;2.36;0.57;1.78;1.98;3.07;1.0;2.07
1995;9;26;15.01;7.22;21.07;18.69;19.88;21.2;6.16;24.62;18.46;90.15;0.88;1.44;0.23;1.22;1.54;3.05;0.36;2.7
1995;9;27;15.69;11.27;22.33;19.4;20.87;22.83;9.38;27.63;18.25;90.04;1.88;2.6;1.29;1.32;3.19;4.69;2.17;2.52
1995;9;28;15.99;11.02;20.74;19.71;20.23;20.67;3.34;22.67;19.33;90.05;2.66;4.98;1.46;3.52;4.35;6.49;3.1;3.39
1995;9;29;15.38;11.65;20.11;19.05;19.58;20.01;3.97;22.29;18.32;90.09;2.96;4.62;1.55;3.07;4.64;6.16;2.88;3.27
1995;9;30;15.08;9.13;21.11;18.76;19.94;21.39;8.29;25.34;17.06;90.06;2.16;4.17;1.38;2.79;3.15;5.09;2.2;2.88
1995;10;1;15.01;8.71;20.93;18.7;19.81;20.63;4.68;23.65;18.98;90.09;1.0;1.84;0.3;1.53;1.38;2.83;0.44;2.39
1995;10;2;14.77;6.12;21.83;18.4;20.12;21.96;10.11;27.28;17.17;90.13;1.87;2.85;1.34;1.51;3.0;4.16;2.19;1.98
1995;10;3;14.83;7.15;22.23;18.5;20.37;22.37;8.87;26.82;17.95;90.13;1.16;2.02;0.34;1.7;1.87;3.84;0.56;3.28
1995;10;4;14.95;3.91;21.68;18.62;20.15;21.91;9.6;26.62;17.02;90.01;1.98;2.65;1.17;1.48;3.06;3.7;1.84;1.86
1995;10;5;15.44;6.53;20.42;19.08;19.75;20.33;5.51;23.74;18.23;89.82;2.79;3.79;1.73;2.05;4.6;5.62;3.26;2.36
1995;10;6;14.95;3.78;20.21;18.6;19.4;20.26;5.37;23.49;18.12;89.87;4.6;8.29;1.98;6.3;6.82;10.84;3.73;7.12
1995;10;7;14.77;1.35;21.25;18.44;19.84;21.54;8.4;26.04;17.64;90.05;2.88;4.89;1.41;3.48;4.2;6.04;2.2;3.84
1995;10;8;15.26;2.51;20.9;18.93;19.92;20.96;7.3;24.72;17.42;90.04;1.18;1.84;0.48;1.35;1.92;3.66;0.5;3.15
1995;10;9;15.08;1.91;21.44;18.74;20.09;21.37;7.38;25.8;18.41;90.01;2.52;3.89;1.58;2.31;4.16;4.98;3.2;1.78
1995;10;10;14.77;3.71;21.78;18.43;20.11;21.9;10.8;27.65;16.84;89.94;2.6;4.1;1.78;2.32;4.16;5.12;2.78;2.34
1995;10;11;14.59;3.13;21.56;18.23;19.9;21.34;7.66;25.45;17.79;89.98;1.51;2.41;0.55;1.85;2.24;3.59;0.75;2.84
1995;10;12;15.26;5.83;22.16;18.87;20.51;22.1;9.26;26.98;17.73;89.98;1.55;2.85;0.24;2.61;2.5;4.39;0.3;4.09
1995;10;13;15.93;22.32;21.97;19.64;20.8;22.23;7.75;26.34;18.59;90.02;2.11;2.97;1.18;1.8;3.48;4.66;2.06;2.6
1995;10;14;15.2;17.39;22.12;18.86;20.49;22.28;8.45;26.39;17.94;90.12;1.45;2.27;0.68;1.6;2.12;3.27;1.0;2.27
1995;10;15;15.01;31.92;21.87;18.66;20.27;22.05;8.8;26.53;17.73;90.05;1.66;2.35;1.16;1.2;2.49;2.94;1.77;1.16
1995;10;16;15.08;32.22;21.26;18.74;20.0;21.55;8.14;25.96;17.82;89.96;1.65;2.4;0.76;1.64;2.38;3.6;1.02;2.59
1995;10;17;14.47;8.59;20.52;18.09;19.3;20.76;6.4;24.29;17.89;90.04;2.18;4.0;0.18;3.83;3.1;4.73;0.23;4.5
1995;10;18;15.01;6.12;21.01;18.64;19.83;20.94;8.34;25.43;17.09;90.07;1.62;2.75;0.36;2.4;2.38;3.4;0.51;2.89
1995;10;19;15.2;6.04;20.97;18.86;19.91;20.8;6.13;24.64;18.51;90.05;1.72;4.15;0.12;4.02;2.41;5.14;0.41;4.73
1995;10;20;15.32;0.08;21.77;18.98;20.37;21.94;9.57;27.05;17.48;90.03;2.5;3.91;1.59;2.31;3.84;4.85;3.06;1.79
1995;10;21;15.38;3.91;21.94;19.07;20.51;22.16;9.82;27.34;17.52;90.0;1.85;2.59;1.48;1.11;2.9;3.3;2.42;0.88
1995;10;22;15.38;2.67;21.4;19.04;20.22;21.46;7.57;25.63;18.06;90.06;1.4;2.65;0.26;2.39;2.03;3.38;0.34;3.03
1995;10;23;15.44;4.09;22.19;19.12;20.65;22.15;8.22;26.6;18.38;90.08;1.68;3.1;0.15;2.95;2.42;3.84;0.18;3.67
1995;10;24;15.08;2.41;21.73;18.78;20.26;21.95;8.83;26.65;17.83;90.03;2.26;3.23;1.23;1.99;3.57;4.37;2.19;2.18
1995;10;25;14.65;4.15;21.47;18.23;19.85;21.66;10.61;27.26;16.65;89.96;2.31;3.45;1.79;1.66;3.59;4.29;2.5;1.8
1995;10;26;15.08;3.99;21.62;18.72;20.17;22.03;9.67;26.94;17.27;89.95;2.14;2.92;1.57;1.35;3.65;4.55;2.31;2.24
1995;10;27;15.2;4.86;21.25;18.89;20.07;21.33;7.56;25.52;17.96;89.95;1.74;3.11;0.7;2.41;2.84;4.52;1.02;3.5
1995;10;28;14.77;4.36;22.03;18.4;20.22;22.06;9.77;27.42;17.65;89.9;1.84;3.48;0.52;2.97;2.62;4.28;0.73;3.55
1995;10;29;15.32;4.29;22.23;18.96;20.6;22.55;8.41;26.82;18.4;89.91;1.05;1.42;0.43;0.99;1.47;2.45;0.63;1.81
1995;10;30;15.75;5.46;22.13;19.43;20.78;22.54;7.68;26.46;18.78;89.97;1.65;2.81;0.9;1.92;2.38;3.24;1.7;1.55
1995;10;31;15.5;8.71;20.97;19.18;20.07;21.12;6.05;24.69;18.63;90.08;1.65;3.1;0.41;2.69;2.88;3.94;0.46;3.48
1995;11;1;15.26;5.13;20.67;18.93;19.8;20.76;5.63;23.9;18.27;90.07;1.15;2.12;0.3;1.82;1.92;3.26;0.52;2.73
1995;11;2;15.38;7.26;19.99;19.1;19.55;19.85;3.79;22.17;18.38;90.01;1.84;3.58;0.63;2.95;3.05;4.51;1.72;2.78
1995;11;3;15.26;10.46;21.37;18.91;20.14;21.4;7.3;25.44;18.15;90.01;1.12;2.59;0.24;2.34;1.68;3.12;0.37;2.75
1995;11;4;15.56;6.79;20.76;19.24;20.01;20.33;3.44;22.43;18.99;90.08;0.94;1.88;0.16;1.71;1.41;4.13;0.22;3.91
1995;11;5;15.2;5.01;21.37;18.87;20.12;21.52;8.2;26.26;18.05;90.17;2.41;3.57;1.55;2.03;4.0;4.52;3.25;1.27
1995;11;6;14.95;0.96;22.02;18.65;20.33;22.19;10.27;27.92;17.65;90.1;2.7;4.22;1.59;2.63;4.39;5.29;2.65;2.63
1995;11;7;14.34;0.01;22.08;17.95;20.01;22.18;11.44;28.28;16.84;90.02;2.6;3.55;2.08;1.47;4.4;5.1;3.23;1.87
1995;11;8;13.85;0.0;21.79;17.41;19.6;21.83;11.65;28.05;16.4;89.99;2.51;3.38;1.84;1.54;4.11;5.66;2.69;2.98
1995;11;9;14.04;0.0;21.29;17.59;19.44;21.37;10.59;26.76;16.16;89.97;2.68;4.43;1.9;2.53;4.42;5.66;3.03;2.63
1995;11;10;14.53;0.0;21.34;18.14;19.74;21.44;8.94;26.7;17.76;90.05;2.92;4.85;1.57;3.29;4.73;6.2;2.68;3.52
1995;11;11;12.82;0.0;20.76;16.19;18.47;20.65;11.47;27.3;15.83;90.09;3.57;6.07;2.27;3.8;5.85;7.87;4.51;3.36
1995;11;12;13.06;0.0;20.72;16.45;18.58;20.76;12.38;27.15;14.77;90.14;2.98;4.37;2.1;2.26;5.05;5.6;4.13;1.48
1995;11;13;11.96;0.0;20.22;15.11;17.66;20.3;12.3;27.14;14.83;90.11;3.0;4.59;2.36;2.23;5.09;6.05;3.85;2.2
1995;11;14;11.78;0.0;20.24;14.75;17.5;20.33;13.93;27.21;13.28;90.09;2.51;4.22;1.33;2.89;4.2;6.34;1.92;4.41
1995;11;15;13.0;0.0;20.83;16.41;18.62;21.1;11.47;27.18;15.71;90.12;2.69;3.89;1.98;1.91;4.55;5.89;3.2;2.69
1995;11;16;12.57;0.0;20.45;15.93;18.19;20.56;12.21;27.04;14.83;90.08;3.31;5.41;2.52;2.88;5.56;6.75;4.59;2.16
1995;11;17;12.39;0.0;20.8;15.64;18.22;20.78;11.59;27.55;15.96;90.03;3.31;5.06;2.47;2.59;5.67;6.52;4.18;2.34
1995;11;18;12.02;0.0;20.56;15.21;17.88;20.43;12.39;27.27;14.88;90.07;3.09;4.91;2.19;2.73;5.28;6.32;4.09;2.23
1995;11;19;12.45;0.0;19.8;15.76;17.78;19.45;8.95;24.74;15.79;90.05;2.53;3.55;1.91;1.65;4.51;5.38;3.41;1.98
1995;11;20;13.0;0.0;20.67;16.35;18.51;20.87;11.78;27.04;15.26;89.99;2.55;3.77;1.92;1.84;4.39;5.71;3.13;2.58
1995;11;21;12.27;0.0;20.07;15.48;17.77;20.06;10.31;26.21;15.9;90.07;3.03;4.82;1.96;2.86;5.12;6.27;3.95;2.32
1995;11;22;12.39;0.0;20.55;15.63;18.08;20.6;11.87;27.48;15.61;90.06;3.15;4.8;2.3;2.51;5.43;6.41;3.41;2.99
1995;11;23;11.54;0.0;20.27;14.44;17.36;20.28;12.17;27.12;14.94;90.03;3.24;4.94;2.46;2.48;5.56;6.35;4.58;1.77
1995;11;24;12.08;0.0;20.25;15.19;17.72;20.3;13.42;27.5;14.08;90.03;3.16;4.68;2.53;2.15;5.4;6.14;4.17;1.96
1995;11;25;12.08;0.0;20.39;15.19;17.8;20.47;13.71;27.73;14.02;90.01;3.12;5.17;2.35;2.82;5.25;6.5;3.81;2.69
1995;11;26;12.39;0.0;20.55;15.6;18.08;20.61;12.59;27.39;14.8;90.01;3.52;5.85;2.47;3.38;5.83;7.48;4.59;2.88
1995;11;27;12.88;0.0;20.95;16.21;18.58;21.05;12.79;27.94;15.15;89.99;3.24;5.05;2.4;2.65;5.42;6.34;4.41;1.92
1995;11;28;12.39;0.0;21.05;15.65;18.36;20.99;12.46;28.01;15.55;90.01;3.63;6.2;2.45;3.76;6.02;7.91;5.05;2.86
1995;11;29;12.02;0.0;20.82;15.19;18.0;20.78;13.34;28.08;14.73;90.03;3.17;4.24;2.45;1.79;5.48;6.91;3.52;3.39
1995;11;30;11.96;0.0;20.58;15.12;17.86;20.48;13.35;27.98;14.63;90.04;3.62;5.95;2.53;3.42;6.03;7.59;5.0;2.59
1995;12;1;11.84;0.0;20.81;14.92;17.87;20.62;13.09;27.89;14.8;90.08;3.01;4.48;2.41;2.06;4.88;6.06;3.23;2.83
1995;12;2;12.57;0.0;20.94;15.89;18.41;20.9;11.58;27.52;15.94;90.09;3.36;5.17;2.45;2.73;5.7;6.46;3.97;2.48
1995;12;3;12.7;0.0;21.07;15.95;18.51;21.06;12.91;27.88;14.98;90.01;3.12;5.37;1.56;3.8;5.09;6.8;3.16;3.64
1995;12;4;13.31;0.0;21.86;16.76;19.31;21.76;9.94;27.78;17.84;90.03;1.48;2.91;0.45;2.46;2.16;3.68;0.59;3.09
1995;12;5;13.79;0.0;21.77;17.36;19.57;22.19;10.47;27.65;17.19;90.01;1.81;2.47;0.7;1.77;3.12;4.57;1.23;3.34
1995;12;6;12.51;0.0;21.19;15.82;18.51;21.21;12.2;27.84;15.64;90.04;3.12;4.66;1.97;2.69;5.3;6.41;3.67;2.74
1995;12;7;12.76;0.0;21.5;16.07;18.78;21.44;12.39;28.44;16.05;90.04;3.06;4.77;2.32;2.46;5.15;6.03;3.28;2.74
1995;12;8;12.08;0.0;21.5;15.26;18.37;21.31;12.42;28.59;16.17;90.0;3.2;4.85;2.34;2.51;5.29;6.46;3.09;3.38
1995;12;9;11.41;0.0;21.29;14.33;17.8;21.03;13.32;28.91;15.59;89.93;3.21;5.16;2.18;2.98;5.28;6.58;2.59;3.98
1995;12;10;12.02;0.0;21.46;15.07;18.26;21.1;13.18;28.76;15.58;89.91;3.39;5.81;2.28;3.53;5.45;7.38;3.56;3.81
1995;12;11;12.39;0.0;21.45;15.6;18.52;21.37;12.35;28.37;16.01;89.95;3.27;5.17;2.15;3.02;5.48;7.22;3.42;3.8
1995;12;12;11.6;0.0;20.76;14.58;17.67;20.58;12.7;27.98;15.29;89.93;3.52;6.2;2.32;3.88;5.85;7.92;3.18;4.74
1995;12;13;12.27;0.0;20.82;15.47;18.14;20.68;12.79;27.97;15.17;89.99;3.27;5.01;2.38;2.63;5.53;6.3;3.8;2.5
1995;12;14;11.72;0.0;20.67;14.8;17.73;20.42;13.01;27.91;14.9;89.99;3.46;5.09;2.56;2.53;5.92;6.66;4.26;2.39
1995;12;15;10.74;0.0;20.58;13.37;16.97;20.23;14.99;28.98;13.98;89.98;3.85;6.27;2.7;3.57;6.38;8.02;4.07;3.95
1995;12;16;11.41;0.0;21.08;14.31;17.7;20.74;14.16;29.05;14.9;90.12;3.41;5.02;2.69;2.34;5.64;6.49;3.33;3.16
1995;12;17;10.86;0.0;20.75;13.6;17.18;20.4;13.77;28.72;14.94;90.16;3.59;5.42;2.58;2.84;5.9;6.7;4.45;2.27
1995;12;18;10.93;0.0;21.06;13.62;17.34;20.54;13.72;28.37;14.65;90.12;2.45;3.44;1.77;1.66;3.72;4.37;2.78;1.59
1995;12;19;11.11;0.0;20.98;13.96;17.47;20.94;13.04;28.33;15.3;90.15;2.48;2.95;1.95;1.01;4.14;6.45;2.3;4.15
1995;12;20;11.35;0.0;20.73;14.21;17.47;20.62;13.37;27.87;14.51;90.06;2.84;4.16;2.09;2.07;4.77;6.02;3.36;2.66
1995;12;21;10.38;0.0;20.2;12.87;16.54;20.02;12.91;27.72;14.8;90.05;2.9;3.73;2.28;1.45;4.89;7.09;3.46;3.62
1995;12;22;8.85;0.0;19.1;10.47;14.79;18.87;12.62;26.76;14.15;90.08;3.41;5.06;2.66;2.41;5.95;6.86;4.27;2.59
1995;12;23;8.18;0.0;18.53;9.23;13.88;18.4;13.47;26.43;12.96;90.18;3.67;5.75;2.8;2.95;6.3;7.39;4.12;3.27
1995;12;24;8.36;0.0;18.39;9.58;13.98;18.15;13.0;26.13;13.13;90.24;3.57;5.4;2.65;2.75;6.11;6.76;4.98;1.78
1995;12;25;9.16;0.0;18.81;11.01;14.91;18.59;14.91;27.12;12.21;90.2;3.21;4.45;2.15;2.3;5.38;6.42;3.95;2.48
1995;12;26;9.46;0.0;19.27;11.52;15.4;19.08;14.88;27.6;12.72;90.2;2.74;3.02;2.16;0.86;4.55;6.45;3.02;3.44
1995;12;27;9.58;0.0;19.46;11.66;15.56;19.44;15.5;27.64;12.14;90.18;2.94;3.91;2.17;1.74;5.05;6.74;2.93;3.81
1995;12;28;10.07;0.0;20.04;12.37;16.2;20.03;14.98;28.08;13.11;90.21;2.96;3.77;2.22;1.55;5.08;6.66;3.19;3.46
1995;12;29;10.13;0.0;20.35;12.52;16.44;20.22;14.34;28.3;13.97;90.22;3.3;4.52;2.63;1.89;5.59;6.77;3.91;2.85
1995;12;30;9.95;0.0;19.98;12.3;16.14;19.7;13.07;27.55;14.48;90.17;3.14;4.05;2.55;1.51;5.27;6.84;3.98;2.87
1995;12;31;9.7;0.0;20.08;11.87;15.98;19.82;14.3;28.25;13.94;90.12;3.27;3.91;2.85;1.05;5.59;7.55;3.9;3.65
1996;1;1;8.79;0.0;19.66;10.41;15.04;19.23;14.95;28.15;13.21;90.06;3.54;5.09;2.74;2.35;5.88;6.88;4.27;2.61
1996;1;2;8.79;0.0;19.78;10.33;15.06;19.17;15.27;28.71;13.44;90.07;3.47;4.99;2.72;2.27;5.63;6.92;3.66;3.27
1996;1;3;8.73;0.0;19.76;10.21;14.98;19.17;15.15;28.43;13.27;90.09;3.73;5.52;2.63;2.89;6.12;6.84;4.78;2.05
1996;1;4;8.91;0.0;20.51;10.6;15.55;19.91;13.96;28.69;14.73;90.02;3.26;4.46;2.44;2.02;5.24;6.7;4.0;2.7
1996;1;5;8.36;0.0;19.9;9.58;14.74;19.3;14.34;28.26;13.92;89.91;3.23;4.06;2.65;1.41;5.2;6.7;4.22;2.48
1996;1;6;8.12;0.0;19.7;9.18;14.44;19.25;15.38;28.22;12.85;89.94;3.12;3.65;2.26;1.39;5.16;7.42;3.07;4.35
1996;1;7;8.3;0.0;19.67;9.5;14.58;19.21;15.73;28.51;12.79;90.02;3.37;4.41;2.54;1.88;5.71;7.49;3.72;3.77
1996;1;8;8.24;0.0;19.33;9.44;14.39;18.76;14.38;27.73;13.34;90.09;3.66;5.14;2.74;2.4;6.09;7.1;4.46;2.65
1996;1;9;8.24;0.0;19.87;9.33;14.6;19.22;14.75;28.54;13.79;90.08;3.2;4.34;2.41;1.92;5.12;6.49;3.84;2.65
1996;1;10;8.3;0.0;20.36;9.48;14.92;19.86;14.41;28.86;14.46;90.06;2.68;3.18;1.92;1.26;4.41;6.58;2.41;4.17
1996;1;11;7.75;0.0;20.58;8.35;14.46;19.51;14.47;29.12;14.65;89.92;2.54;2.84;2.06;0.78;3.87;5.24;2.85;2.39
1996;1;12;7.81;0.0;20.26;8.56;14.4;19.5;14.21;28.84;14.63;89.85;2.55;2.98;2.1;0.89;3.94;5.73;2.7;3.04
1996;1;13;8.06;0.0;21.11;8.95;15.03;20.05;14.71;29.16;14.46;89.85;2.16;2.8;1.41;1.39;3.27;5.01;1.97;3.04
1996;1;14;8.67;0.0;21.19;10.09;15.64;20.57;14.8;29.63;14.83;89.88;2.41;2.85;1.92;0.92;3.8;5.68;2.39;3.29
