YEAR;MO;DY;QV2M;PRECTOTCORR;T2M;T2MDEW;T2MWET;TS;T2M_RANGE;T2M_MAX;T2M_MIN;PS;WS10M;WS10M_MAX;WS10M_MIN;WS10M_RANGE;WS50M;WS50M_MAX;WS50M_MIN;WS50M_RANGE
1994;3;8;13.24;0.86;25.05;16.75;20.9;25.48;13.88;32.46;18.58;90.5;2.05;3.23;0.3;2.93;2.94;4.45;0.45;4.0
1994;3;9;14.4;1.72;24.48;18.09;21.29;25.26;12.59;30.98;18.39;90.62;1.78;3.01;0.1;2.91;2.65;3.73;0.16;3.58
1994;3;10;15.08;2.94;23.89;18.83;21.36;24.3;8.84;28.54;19.7;90.76;1.8;3.35;0.13;3.22;2.7;4.27;0.15;4.12
1994;3;11;13.73;0.02;23.82;17.38;20.6;24.25;12.14;30.43;18.29;90.78;2.66;4.58;1.81;2.76;4.11;5.43;2.16;3.27
1994;3;12;12.57;0.05;23.75;15.95;19.85;24.33;12.78;30.79;18.01;90.75;3.38;5.01;2.29;2.72;5.28;5.98;3.39;2.59
1994;3;13;9.83;0.04;23.04;12.03;17.53;23.11;11.83;30.3;18.48;90.75;2.98;5.1;0.66;4.44;4.56;7.05;0.66;6.4
1994;3;14;10.13;1.46;23.31;12.18;17.75;23.42;13.84;30.87;17.02;90.76;2.43;3.53;1.23;2.3;3.77;5.96;1.8;4.16
1994;3;15;14.34;0.19;25.66;18.05;21.86;26.16;12.16;32.08;19.93;90.67;2.55;5.23;0.92;4.3;3.59;6.23;1.37;4.87
1994;3;16;12.15;0.14;25.58;15.35;20.47;25.89;13.76;32.77;19.02;90.67;2.47;4.8;0.72;4.07;3.78;7.11;1.03;6.09
1994;3;17;10.68;0.1;24.83;13.37;19.1;24.69;15.39;32.77;17.39;90.64;1.73;3.06;0.66;2.4;2.36;3.91;0.88;3.04
1994;3;18;10.56;0.1;24.41;13.18;18.8;24.55;15.48;32.66;17.19;90.66;2.77;4.39;1.41;2.98;4.08;6.84;1.73;5.12
1994;3;19;12.08;0.01;24.6;15.31;19.95;25.23;14.84;32.66;17.82;90.65;2.84;4.81;0.21;4.6;4.47;6.65;0.27;6.38
1994;3;20;12.63;0.15;24.41;16.05;20.23;25.12;13.05;31.73;18.68;90.66;1.94;2.98;0.37;2.62;3.09;6.02;0.61;5.41
1994;3;21;13.61;0.5;24.26;17.22;20.74;25.12;12.85;30.58;17.73;90.6;1.8;2.78;0.71;2.08;2.91;5.9;0.78;5.12
1994;3;22;14.4;1.9;24.08;18.12;21.1;24.86;9.91;28.88;18.98;90.66;1.8;4.16;0.05;4.12;2.7;5.45;0.21;5.23
1994;3;23;14.34;2.09;25.38;18.06;21.73;25.85;11.31;31.52;20.21;90.69;2.38;4.57;0.6;3.97;3.34;5.39;0.64;4.75
1994;3;24;12.76;1.62;26.07;15.96;21.01;26.37;14.6;33.9;19.3;90.7;2.85;5.1;0.39;4.71;4.41;7.01;0.62;6.38
1994;3;25;7.2;0.02;23.5;7.4;15.45;23.36;19.1;33.97;14.87;90.69;3.75;5.16;2.68;2.48;5.94;7.51;3.62;3.88
1994;3;26;6.59;0.0;22.77;5.99;14.38;21.7;16.45;31.59;15.14;90.72;2.9;4.8;0.91;3.89;4.08;5.58;1.27;4.31
1994;3;27;7.63;0.0;23.4;8.38;15.89;23.13;16.89;32.84;15.95;90.75;3.29;5.58;1.81;3.77;4.69;6.41;2.09;4.33
1994;3;28;7.63;0.0;23.87;8.16;16.02;23.73;18.53;33.9;15.36;90.67;2.95;3.97;0.81;3.16;4.45;6.28;1.09;5.2
1994;3;29;9.03;0.02;24.8;10.73;17.76;24.73;16.8;34.05;17.26;90.66;2.49;4.2;0.81;3.38;3.55;5.44;0.74;4.7
1994;3;30;11.23;0.02;25.38;14.18;19.78;26.03;15.34;34.01;18.67;90.63;2.85;4.63;1.19;3.44;4.45;7.45;1.45;6.0
1994;3;31;11.17;0.07;25.25;13.98;19.62;25.77;15.8;34.06;18.26;90.64;3.11;5.47;0.73;4.73;4.72;6.66;0.99;5.66
1994;4;1;11.9;2.23;25.05;14.88;19.97;25.12;13.38;32.34;18.97;90.74;1.6;2.47;0.33;2.14;2.39;4.96;0.34;4.62
1994;4;2;13.92;2.74;25.68;17.47;21.57;26.76;14.28;33.25;18.96;90.64;2.16;3.2;0.68;2.53;3.49;5.91;0.97;4.94
1994;4;3;15.69;6.55;22.88;19.48;21.18;23.17;6.31;26.53;20.22;90.69;2.54;4.5;0.64;3.87;3.67;5.98;1.0;4.98
1994;4;4;15.14;8.64;21.99;18.96;20.48;22.39;6.39;25.75;19.36;90.8;2.31;3.79;1.16;2.63;3.33;4.45;2.14;2.31
1994;4;5;14.4;3.82;24.96;18.09;21.52;25.56;12.54;31.36;18.82;90.79;1.71;3.66;0.14;3.52;2.26;4.25;0.16;4.09
1994;4;6;15.93;4.88;23.88;19.75;21.81;24.33;9.01;29.1;20.1;90.78;2.56;4.59;0.84;3.77;3.66;5.36;1.29;4.07
1994;4;7;14.83;0.97;24.32;18.52;21.42;24.36;8.97;29.26;20.29;90.66;2.28;3.82;0.95;2.88;3.41;4.62;1.4;3.23
1994;4;8;13.55;0.01;24.28;17.08;20.68;24.59;11.05;30.3;19.26;90.6;1.88;2.73;0.45;2.27;2.88;4.23;0.65;3.59
1994;4;9;11.78;0.08;25.18;14.91;20.05;25.04;12.87;32.05;19.17;90.55;1.87;3.13;0.2;2.95;2.61;4.09;0.15;3.94
1994;4;10;14.47;0.74;25.46;18.08;21.77;26.11;13.21;31.87;18.65;90.5;2.38;3.79;0.7;3.09;3.41;4.79;0.98;3.8
1994;4;11;16.42;5.5;24.3;20.22;22.26;24.73;8.0;28.45;20.45;90.61;2.36;3.89;1.16;2.73;3.71;4.87;1.66;3.2
1994;4;12;16.54;9.47;23.28;20.33;21.8;23.31;6.51;26.64;20.13;90.68;2.12;3.63;1.2;2.43;3.39;5.35;1.71;3.63
1994;4;13;15.75;9.81;23.15;19.56;21.35;23.31;7.83;27.74;19.92;90.73;1.99;3.86;1.26;2.59;3.01;4.83;1.63;3.19
1994;4;14;15.75;8.02;23.48;19.58;21.52;23.84;8.97;28.28;19.3;90.73;1.98;3.42;1.12;2.3;3.02;5.69;1.05;4.64
1994;4;15;16.05;5.78;24.43;19.86;22.15;24.9;10.47;29.75;19.28;90.74;1.59;2.55;0.86;1.7;2.23;3.0;0.85;2.15
1994;4;16;16.85;1.45;24.4;20.64;22.51;24.79;7.62;28.36;20.73;90.77;1.8;2.69;0.9;1.79;2.62;3.7;1.46;2.24
1994;4;17;16.48;1.51;24.63;20.31;22.48;25.16;8.74;29.12;20.38;90.72;1.83;3.38;0.58;2.8;2.97;5.4;0.72;4.68
1994;4;18;16.05;1.98;24.47;19.83;22.15;24.73;8.9;28.7;19.8;90.62;1.55;2.38;0.5;1.88;2.59;5.34;0.62;4.73
1994;4;19;16.05;2.11;24.87;19.83;22.35;25.52;11.67;31.19;19.52;90.57;2.22;3.21;0.52;2.69;3.68;5.39;0.68;4.71
1994;4;20;16.48;1.28;23.52;20.27;21.9;23.9;6.51;27.26;20.75;90.69;2.66;4.39;1.28;3.11;4.07;5.25;1.81;3.45
1994;4;21;15.62;2.12;24.02;19.44;21.73;24.26;8.54;28.33;19.8;90.76;1.84;3.8;0.11;3.69;2.77;4.93;0.16;4.77
1994;4;22;16.17;4.53;24.32;19.98;22.15;24.7;9.13;29.51;20.38;90.65;1.88;2.8;0.98;1.81;2.75;4.69;1.57;3.12
1994;4;23;16.85;3.24;23.12;20.62;21.87;23.19;6.64;26.93;20.29;90.6;1.59;2.29;0.77;1.52;2.68;4.34;1.22;3.12
1994;4;24;15.87;11.48;22.64;19.7;21.17;23.01;7.2;27.26;20.06;90.7;2.45;3.73;1.59;2.14;3.88;6.17;1.48;4.68
1994;4;25;16.24;0.85;24.05;20.05;22.05;24.78;10.62;29.61;18.98;90.7;2.09;4.46;0.37;4.09;3.27;5.19;0.27;4.91
1994;4;26;16.36;4.01;22.94;20.15;21.55;23.23;7.38;27.28;19.9;90.7;3.05;4.52;1.94;2.59;4.66;5.38;3.99;1.39
1994;4;27;15.93;4.43;23.66;19.74;21.7;24.29;10.5;29.2;18.7;90.63;2.45;3.77;1.59;2.18;3.8;4.97;2.38;2.59
1994;4;28;16.36;2.31;23.65;20.15;21.9;23.84;7.92;27.95;20.03;90.68;1.82;2.77;0.35;2.42;3.14;5.43;0.6;4.83
1994;4;29;15.81;2.68;23.03;19.66;21.34;23.01;6.92;26.75;19.83;90.75;1.71;2.62;0.61;2.02;2.72;5.62;0.9;4.73
1994;4;30;15.99;9.2;23.83;19.8;21.81;24.43;8.65;28.58;19.94;90.81;1.11;2.6;0.18;2.42;1.56;3.0;0.18;2.82
1994;5;1;16.54;5.14;23.3;20.4;21.85;23.62;6.86;27.41;20.55;90.82;2.49;4.64;1.21;3.43;3.68;5.67;2.48;3.19
1994;5;2;15.75;3.74;23.02;19.58;21.3;23.68;8.3;28.1;19.8;90.84;2.34;4.24;1.69;2.55;3.67;5.04;2.32;2.72
1994;5;3;15.81;12.75;23.02;19.64;21.33;23.53;8.69;27.58;18.9;90.86;1.84;2.91;0.8;2.12;2.77;4.3;1.2;3.1
1994;5;4;16.3;12.17;21.73;20.16;20.94;21.79;4.34;24.23;19.88;90.94;1.34;2.37;0.67;1.7;2.19;3.73;0.74;2.98
1994;5;5;15.75;1.08;23.24;19.62;21.43;23.86;8.87;28.12;19.24;91.01;1.92;3.11;1.1;2.01;2.89;3.82;1.73;2.09
1994;5;6;15.56;0.87;24.37;19.42;21.9;24.26;9.39;29.04;19.65;90.9;1.55;3.27;0.09;3.17;1.99;3.91;0.12;3.79
1994;5;7;16.11;3.55;24.26;19.96;22.12;24.49;9.16;29.04;19.88;90.77;1.58;2.42;1.09;1.33;2.13;2.7;1.3;1.4
1994;5;8;16.91;6.28;23.5;20.69;22.09;23.55;7.23;27.15;19.91;90.77;2.05;3.02;1.2;1.84;2.89;3.58;1.84;1.73
1994;5;9;16.78;5.31;23.54;20.58;22.06;23.87;8.12;27.96;19.85;90.82;2.13;3.26;1.19;2.07;3.09;3.77;1.82;1.94
1994;5;10;16.3;2.14;23.43;20.12;21.77;23.91;8.52;28.12;19.59;90.8;1.73;2.28;1.01;1.27;2.62;3.66;1.52;2.15
1994;5;11;16.72;9.29;23.56;20.51;22.03;23.69;7.45;27.23;19.79;90.75;1.59;3.11;0.55;2.55;2.09;3.47;0.78;2.69
1994;5;12;15.99;3.27;22.05;19.84;20.94;22.13;4.37;24.58;20.22;90.73;2.43;4.35;0.71;3.65;3.55;5.24;1.66;3.58
1994;5;13;15.5;2.27;23.26;19.31;21.29;23.66;10.16;29.3;19.13;90.79;2.03;3.62;1.27;2.35;3.14;4.83;1.4;3.43
1994;5;14;16.3;5.86;23.65;20.14;21.9;24.4;8.52;28.55;20.03;90.88;2.2;3.69;1.34;2.34;3.43;5.27;1.28;3.98
1994;5;15;16.36;5.44;23.55;20.19;21.87;24.18;9.12;28.54;19.4;90.9;2.03;2.62;1.56;1.07;3.16;4.54;2.13;2.41
1994;5;16;16.42;5.85;23.26;20.23;21.75;23.26;7.02;26.89;19.87;90.87;1.96;4.68;0.5;4.17;2.92;5.62;0.68;4.95
1994;5;17;16.3;2.45;23.83;20.12;21.98;23.94;9.34;28.4;19.07;90.88;2.22;3.93;1.12;2.81;2.92;4.5;1.66;2.84
1994;5;18;16.36;5.99;23.8;20.19;22.0;24.12;9.39;28.39;18.99;90.83;2.03;3.59;1.22;2.38;2.92;4.19;1.84;2.35
1994;5;19;16.78;10.31;21.83;20.59;21.21;21.69;3.98;24.06;20.08;90.79;2.34;4.01;0.88;3.13;3.71;4.91;1.85;3.05
1994;5;20;15.75;3.05;22.79;19.62;21.2;23.26;7.97;27.26;19.28;90.83;1.86;2.62;0.61;2.02;2.93;4.41;1.31;3.09
1994;5;21;16.48;6.55;22.71;20.3;21.51;22.9;7.48;26.65;19.18;90.89;1.61;3.84;0.09;3.76;2.13;4.48;0.1;4.38
1994;5;22;16.24;4.64;22.72;20.05;21.39;22.46;6.06;25.79;19.73;90.93;1.15;2.53;0.11;2.42;1.54;2.86;0.17;2.69
1994;5;23;15.75;5.97;21.44;19.58;20.51;21.4;5.02;24.51;19.5;90.9;2.4;4.11;1.45;2.66;3.76;6.16;2.38;3.78
1994;5;24;15.2;1.36;22.96;19.01;20.98;23.38;10.66;28.93;18.26;90.75;2.11;3.43;1.24;2.19;3.29;4.78;1.27;3.52
1994;5;25;16.17;2.14;22.63;19.98;21.3;23.11;8.34;27.28;18.94;90.74;2.23;3.64;1.59;2.05;3.29;4.35;2.39;1.96
1994;5;26;15.38;2.28;21.69;19.2;20.44;21.37;3.88;23.82;19.94;90.84;2.34;4.53;0.49;4.04;3.34;5.65;0.69;4.96
1994;5;27;15.5;13.91;22.24;19.33;20.79;22.67;9.37;26.99;17.62;90.83;1.45;2.32;0.65;1.67;2.1;3.34;0.65;2.69
1994;5;28;15.81;7.74;21.65;19.68;20.66;21.77;5.59;25.3;19.71;90.84;1.41;2.17;0.4;1.77;2.22;3.03;0.57;2.47
1994;5;29;15.44;1.79;22.94;19.3;21.12;23.19;8.79;27.55;18.76;90.85;1.41;2.27;0.62;1.64;1.84;2.51;0.89;1.62
1994;5;30;16.11;4.45;23.65;19.94;21.8;23.73;7.76;27.74;19.99;90.85;1.79;3.47;0.35;3.12;2.45;4.14;0.47;3.67
1994;5;31;16.78;9.46;23.42;20.61;22.01;23.71;7.76;27.65;19.89;90.89;2.15;3.02;1.47;1.55;3.22;3.73;2.4;1.34
1994;6;1;16.36;4.26;22.36;20.2;21.28;22.4;5.8;25.61;19.8;90.91;2.3;4.42;0.98;3.45;3.41;5.34;1.66;3.69
1994;6;2;15.2;2.78;22.46;19.08;20.77;22.78;8.01;26.98;18.97;90.99;2.71;4.34;1.34;2.98;4.06;5.08;2.21;2.87
1994;6;3;14.71;1.81;22.49;18.53;20.51;22.52;7.73;26.66;18.93;91.0;1.07;1.76;0.14;1.62;1.63;3.12;0.21;2.92
1994;6;4;15.5;4.22;21.58;19.37;20.48;21.48;5.59;24.64;19.05;91.01;1.52;2.34;0.94;1.4;2.23;3.2;1.09;2.11
1994;6;5;15.81;3.25;22.19;19.68;20.94;22.37;7.39;26.46;19.06;90.97;2.27;4.48;1.3;3.18;3.21;5.2;2.24;2.95
1994;6;6;15.32;0.81;23.52;19.18;21.35;23.78;9.45;28.16;18.73;90.94;1.44;2.94;0.05;2.89;2.25;4.7;0.18;4.52
1994;6;7;15.75;6.17;23.58;19.55;21.57;23.94;9.31;28.59;19.28;90.89;1.52;2.98;0.27;2.72;2.38;4.55;0.1;4.45
1994;6;8;15.44;5.06;22.13;19.28;20.71;22.29;6.12;25.4;19.27;90.99;1.23;1.8;0.32;1.48;1.91;3.34;0.48;2.87
1994;6;9;15.14;3.88;21.21;18.97;20.09;21.58;6.1;24.68;18.58;91.05;1.66;2.27;0.59;1.69;2.8;4.56;0.78;3.78
1994;6;10;14.71;9.48;21.34;18.58;19.96;21.57;6.37;24.73;18.37;91.12;1.75;3.59;0.33;3.26;2.55;4.16;0.45;3.7
1994;6;11;14.22;12.25;21.19;18.03;19.61;21.25;8.54;26.07;17.53;91.05;2.65;5.55;1.02;4.53;3.77;6.73;1.52;5.22
1994;6;12;14.65;6.72;22.27;18.44;20.35;22.35;9.66;27.6;17.94;90.98;1.77;3.12;0.55;2.57;2.38;3.64;0.81;2.83
1994;6;13;15.32;9.48;22.23;19.13;20.68;22.46;8.66;26.58;17.91;91.01;1.94;3.23;0.73;2.51;2.78;4.04;0.83;3.22
1994;6;14;15.38;2.05;22.25;19.23;20.73;22.63;8.48;27.01;18.55;91.02;2.54;4.17;1.7;2.48;3.8;4.94;2.66;2.27
1994;6;15;15.2;3.93;22.2;19.04;20.62;22.52;7.8;26.43;18.62;91.03;2.08;3.12;1.32;1.8;3.09;3.85;1.87;1.98
1994;6;16;14.89;18.58;21.37;18.74;20.05;21.71;7.38;25.55;18.17;90.99;2.77;4.88;1.67;3.2;4.0;5.73;2.87;2.87
1994;6;17;14.89;21.28;20.57;18.72;19.64;20.61;4.13;22.75;18.62;90.99;1.08;1.74;0.55;1.19;1.7;3.54;0.8;2.74
1994;6;18;15.14;12.65;21.44;18.98;20.2;21.83;7.2;25.51;18.33;90.97;1.37;2.11;0.54;1.58;2.03;3.93;0.76;3.17
1994;6;19;15.01;8.61;21.18;18.85;20.01;21.25;7.09;25.55;18.46;90.89;2.46;3.64;1.3;2.34;3.7;5.12;2.22;2.91
1994;6;20;14.95;8.79;22.2;18.76;20.48;22.37;9.01;26.65;17.65;90.81;1.62;2.28;0.91;1.38;2.28;3.11;1.11;1.99
1994;6;21;15.26;14.74;22.56;19.07;20.81;22.76;8.09;26.68;18.59;90.83;1.41;2.61;0.38;2.23;2.22;4.27;0.25;4.02
1994;6;22;15.56;12.55;22.3;19.4;20.86;22.43;8.27;26.71;18.44;90.8;1.91;3.34;0.97;2.38;2.99;5.27;1.31;3.95
1994;6;23;15.38;7.16;21.19;19.24;20.21;21.14;4.52;23.76;19.24;90.88;2.09;3.68;0.84;2.84;3.2;5.55;0.89;4.66
1994;6;24;14.4;8.45;21.1;18.17;19.63;20.8;6.45;24.67;18.22;90.97;1.25;2.19;0.37;1.82;1.75;3.12;0.48;2.64
1994;6;25;14.59;1.58;22.03;18.36;20.19;22.36;9.73;26.55;16.82;90.93;1.34;2.19;0.61;1.59;2.06;4.71;0.62;4.09
1994;6;26;15.5;5.47;22.75;19.35;21.05;22.98;7.54;26.69;19.15;90.92;1.19;1.88;0.6;1.27;1.62;2.12;1.05;1.07
1994;6;27;16.05;10.27;21.8;19.88;20.84;22.0;5.44;25.12;19.68;90.9;2.53;5.12;0.34;4.79;3.6;6.01;0.52;5.48
1994;6;28;15.38;5.12;21.83;19.24;20.54;22.23;7.47;26.21;18.74;90.97;2.07;2.7;0.76;1.95;3.13;4.44;1.12;3.32
1994;6;29;14.28;2.16;22.43;18.02;20.23;22.37;8.03;26.98;18.94;90.95;0.99;2.05;0.07;1.98;1.59;3.12;0.14;2.98
1994;6;30;14.95;3.89;21.95;18.75;20.35;21.92;7.33;26.02;18.69;90.82;1.41;1.95;0.63;1.32;2.2;4.2;0.93;3.27
1994;7;1;15.08;18.59;20.3;18.85;19.58;20.26;5.29;23.4;18.11;90.76;3.5;5.74;1.67;4.07;5.2;7.21;3.27;3.94
1994;7;2;14.1;2.03;20.76;17.83;19.3;20.84;7.58;25.23;17.65;90.91;2.68;4.09;1.19;2.91;3.83;6.8;1.8;5.0
1994;7;3;14.4;3.29;20.98;18.19;19.58;21.32;7.96;25.57;17.61;90.94;1.98;2.38;1.58;0.8;3.19;4.86;2.44;2.42
1994;7;4;14.34;5.89;21.25;18.14;19.69;21.55;8.1;25.55;17.44;90.94;1.71;2.62;0.98;1.64;2.75;5.15;1.52;3.63
1994;7;5;14.53;13.1;19.97;18.31;19.14;19.72;4.77;22.78;18.01;91.0;2.39;4.37;1.16;3.21;3.52;5.23;1.73;3.49
1994;7;6;14.59;13.03;20.98;18.41;19.69;21.05;7.99;25.15;17.15;90.98;1.64;2.36;1.09;1.27;2.23;2.7;1.7;0.99
1994;7;7;15.01;8.89;20.71;18.86;19.79;20.64;6.09;24.12;18.02;90.95;1.41;1.76;0.7;1.06;2.2;3.83;0.68;3.16
1994;7;8;15.01;13.41;21.3;18.85;20.08;21.46;7.73;25.32;17.59;90.96;1.58;2.44;1.09;1.36;2.25;3.66;1.11;2.55
1994;7;9;15.56;4.29;21.36;19.44;20.4;21.54;6.7;24.84;18.14;91.02;1.27;1.89;0.25;1.64;1.91;3.35;0.46;2.89
1994;7;10;14.47;6.19;20.73;18.26;19.5;20.71;7.16;25.13;17.97;91.13;2.7;3.7;1.12;2.59;4.23;5.81;2.02;3.8
1994;7;11;14.83;5.84;21.32;18.65;19.99;21.59;8.93;26.02;17.09;91.13;1.98;2.65;1.38;1.28;3.09;5.99;1.98;4.01
1994;7;12;14.89;3.88;20.71;18.78;19.75;20.65;5.1;23.68;18.58;91.12;2.76;4.83;1.05;3.77;4.02;6.06;1.67;4.4
1994;7;13;14.34;11.97;19.77;18.18;18.98;19.62;4.53;22.56;18.03;91.14;2.76;4.87;0.93;3.93;4.12;6.06;1.39;4.68
1994;7;14;14.34;13.62;20.4;18.14;19.27;20.06;6.09;23.61;17.52;91.15;0.93;1.88;0.32;1.55;1.23;2.14;0.48;1.66
1994;7;15;14.28;3.5;21.32;18.05;19.69;21.55;8.35;25.9;17.55;91.05;1.84;3.44;0.86;2.58;2.84;4.87;1.0;3.88
1994;7;16;15.14;9.38;20.67;19.0;19.83;20.73;5.62;24.04;18.42;90.98;2.56;4.79;1.06;3.73;3.81;5.86;2.23;3.63
1994;7;17;15.08;6.66;20.63;18.9;19.76;20.72;6.09;24.46;18.37;90.96;3.44;4.98;2.01;2.98;5.11;6.84;3.73;3.1
1994;7;18;15.01;10.09;20.16;18.87;19.51;20.12;5.2;23.08;17.88;90.98;1.65;2.37;1.0;1.37;2.68;4.68;1.62;3.06
1994;7;19;15.26;13.8;21.23;19.11;20.17;21.32;6.72;25.29;18.56;90.95;2.39;3.61;0.94;2.68;3.54;4.8;1.42;3.38
1994;7;20;14.83;2.67;21.17;18.68;19.93;21.1;6.89;25.22;18.33;90.95;2.37;3.62;1.06;2.56;3.44;5.21;1.6;3.62
1994;7;21;14.83;16.1;19.9;18.67;19.28;19.62;4.18;22.5;18.33;90.98;2.32;4.59;0.89;3.69;3.38;5.72;1.35;4.37
1994;7;22;15.14;4.71;21.29;18.94;20.12;21.59;8.45;25.88;17.43;90.95;1.63;2.83;0.93;1.9;2.45;4.46;1.57;2.88
1994;7;23;14.28;0.83;21.06;18.05;19.55;21.24;7.17;25.15;17.98;90.95;1.64;2.33;0.82;1.51;2.59;4.61;1.2;3.41
1994;7;24;15.01;0.39;21.1;18.84;19.98;21.38;7.03;25.07;18.04;90.94;1.79;2.59;1.2;1.38;2.8;3.66;2.2;1.46
1994;7;25;14.77;2.34;21.46;18.58;20.02;21.48;6.99;25.12;18.12;90.91;1.69;3.2;0.7;2.5;2.59;5.37;1.14;4.23
1994;7;26;14.95;5.13;20.85;18.78;19.81;20.76;6.2;24.44;18.23;90.95;2.29;4.21;0.98;3.23;3.2;5.13;1.53;3.6
1994;7;27;15.01;2.48;21.21;18.88;20.05;21.36;7.14;25.37;18.23;90.96;2.21;3.72;1.29;2.43;3.45;5.7;2.24;3.45
1994;7;28;14.89;3.38;21.19;18.73;19.96;21.31;7.27;25.03;17.76;90.94;1.98;2.62;0.95;1.67;3.17;5.41;1.54;3.88
1994;7;29;14.71;10.69;20.66;18.51;19.58;20.61;6.37;24.08;17.7;90.95;2.08;3.88;0.92;2.96;3.21;4.69;1.08;3.61
1994;7;30;15.08;7.26;20.96;18.9;19.93;21.11;7.88;25.53;17.65;90.97;2.89;4.85;1.7;3.15;4.55;5.9;3.66;2.23
1994;7;31;15.38;5.69;21.48;19.21;20.34;21.75;6.85;25.3;18.45;90.94;2.85;4.3;1.27;3.02;4.38;5.29;2.69;2.6
1994;8;1;15.2;10.81;21.28;19.05;20.17;21.52;6.45;25.12;18.65;90.9;2.43;4.09;1.41;2.68;3.77;4.96;2.85;2.1
1994;8;2;15.26;12.55;21.04;19.09;20.06;21.26;6.31;24.84;18.52;90.9;3.35;5.55;1.54;4.02;4.9;6.79;3.13;3.66
1994;8;3;14.71;11.91;20.47;18.55;19.51;20.29;4.66;23.08;18.42;90.98;2.24;3.7;0.89;2.8;3.25;5.52;1.31;4.2
1994;8;4;15.01;11.6;20.15;18.87;19.51;19.89;4.45;22.74;18.3;90.98;1.19;2.22;0.16;2.06;1.67;2.7;0.27;2.43
1994;8;5;15.14;11.16;20.3;18.99;19.65;20.3;3.91;22.48;18.58;90.93;1.94;3.16;0.87;2.29;2.95;4.56;1.52;3.03
1994;8;6;14.65;28.69;20.56;18.42;19.49;20.26;5.28;23.76;18.48;90.88;2.73;4.82;0.09;4.73;3.84;6.16;0.14;6.01
1994;8;7;14.4;3.53;20.12;18.22;19.17;20.12;5.33;23.48;18.15;90.97;1.92;2.85;0.56;2.29;2.95;4.62;0.98;3.65
1994;8;8;14.4;3.63;21.6;18.21;19.9;21.99;9.54;26.57;17.03;90.98;1.62;2.88;0.77;2.11;2.5;4.57;1.31;3.25
1994;8;9;15.2;16.37;20.18;19.02;19.6;20.23;4.21;22.69;18.48;90.98;1.88;3.34;0.37;2.97;3.01;4.08;0.52;3.55
1994;8;10;14.34;7.82;21.42;18.14;19.78;21.44;7.66;25.11;17.44;90.93;1.38;2.31;0.27;2.04;2.08;3.68;0.34;3.34
1994;8;11;15.08;3.03;21.65;18.89;20.26;21.68;7.21;25.41;18.2;90.97;1.91;3.53;0.21;3.32;2.74;5.87;0.32;5.55
1994;8;12;14.59;18.51;20.62;18.4;19.51;20.52;5.55;23.97;18.42;91.02;2.42;3.84;0.75;3.09;3.59;6.51;1.12;5.38
1994;8;13;15.01;15.93;20.8;18.84;19.82;20.97;6.5;24.83;18.33;90.94;2.21;4.12;0.95;3.18;3.26;4.9;1.52;3.38
1994;8;14;14.83;7.13;21.24;18.67;19.96;21.32;6.79;24.86;18.08;90.91;1.42;2.26;0.52;1.74;2.25;4.04;0.75;3.29
1994;8;15;15.38;5.3;21.15;19.22;20.19;21.3;6.34;25.04;18.69;90.86;1.55;2.29;0.77;1.52;2.41;4.4;1.18;3.22
1994;8;16;15.01;28.55;20.88;18.84;19.87;21.07;5.94;24.43;18.48;90.92;1.78;3.27;0.39;2.88;3.0;4.64;0.65;3.99
1994;8;17;15.14;8.98;20.85;19.0;19.93;20.81;5.71;24.26;18.55;90.99;2.64;4.48;0.97;3.5;3.98;5.39;1.5;3.89
1994;8;18;15.2;15.12;21.14;19.02;20.08;21.37;6.68;25.15;18.48;90.95;1.15;1.58;0.66;0.91;1.87;3.35;0.94;2.41
1994;8;19;14.89;4.0;20.45;18.71;19.58;20.51;5.49;24.01;18.51;90.94;2.13;3.47;1.49;1.98;3.41;5.05;2.28;2.77
1994;8;20;15.08;7.21;20.17;18.9;19.54;20.0;4.27;22.72;18.44;90.9;2.17;3.88;0.7;3.18;3.46;4.94;0.98;3.95
1994;8;21;15.01;11.76;20.62;18.81;19.72;20.55;6.0;24.36;18.36;90.87;2.79;4.69;0.75;3.94;4.38;6.45;1.2;5.24
1994;8;22;13.79;1.73;19.94;17.45;18.69;19.96;7.66;24.32;16.66;90.88;3.75;5.66;2.19;3.48;5.85;7.01;4.65;2.36
1994;8;23;14.83;6.97;20.91;18.63;19.77;21.26;7.48;25.32;17.83;90.88;2.89;4.34;1.82;2.52;4.38;5.27;3.23;2.05
1994;8;24;15.32;18.16;21.33;19.18;20.26;21.67;6.74;25.19;18.45;90.9;3.03;4.5;1.59;2.91;4.46;5.57;2.84;2.73
1994;8;25;14.95;13.45;20.22;18.76;19.49;20.11;5.17;23.03;17.86;90.89;2.3;4.4;0.55;3.86;3.61;5.38;0.97;4.41
1994;8;26;13.85;7.22;19.88;17.53;18.7;20.15;8.45;24.33;15.89;90.93;2.4;3.92;1.54;2.38;3.79;4.75;2.92;1.82
1994;8;27;14.4;13.78;20.0;18.25;19.12;19.9;4.95;22.81;17.86;91.06;2.65;4.26;1.22;3.04;3.86;5.34;1.84;3.5
1994;8;28;14.65;18.75;20.59;18.47;19.53;20.81;8.25;25.24;16.99;91.03;1.54;2.2;0.52;1.67;2.45;4.16;0.66;3.5
1994;8;29;14.83;3.73;21.26;18.67;19.97;21.25;6.62;24.69;18.07;90.93;1.49;2.41;0.66;1.76;2.46;4.44;0.88;3.55
